Resource,Zone,Retrofit_Id,StartCap,RetCap,RetroCap,NewCap,EndCap,CapacityConstraintDual,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
SQ_SQ7_SOLAR,3,None,427.9138106,0.0,0.0,0.0,427.9138106,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_SQ8_SOLAR,3,None,1694.936086,0.0,0.0,0.0,1694.936086,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNSW_SN1_SOLAR,4,None,494.8402631,0.0,0.0,0.0,494.8402631,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNSW_SN2_SOLAR,4,None,710.3859735,0.0,0.0,0.0,710.3859735,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNSW_SN3_SOLAR,5,None,1004.9239489999999,0.0,0.0,1573.8658912098597,2578.7898402098594,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_SN5_SOLAR,7,None,1389.47513,0.0,0.0,0.0,1389.47513,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_SN9_SOLAR,6,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_SV2_SOLAR,8,None,696.51,0.0,0.0,492.3272787745982,1188.8372787745982,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_SV6_SOLAR,8,None,400.59,0.0,0.0,0.0,400.59,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_SS3_SOLAR,9,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_SS7_SOLAR,9,None,175.0,0.0,0.0,401.5740532498785,576.5740532498784,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_SS5_SOLAR,9,None,175.0,0.0,0.0,0.0,175.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_ST2_SOLAR,10,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ1_WIND,1,None,180.52,0.0,0.0,1219.4799999999998,1400.0,628948.4597425463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ2_WIND,1,None,212.0,0.0,0.0,1047.3818128704088,1259.3818128704088,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ4_WIND,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_WQ3_WIND,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GG_WQ6_WIND,2,None,0.0,0.0,0.0,1469.9516853360064,1469.9516853360064,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_WQ8_WIND,3,None,625.88,0.0,0.0,5070.617935547205,5696.497935547205,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNSW_WN2_WIND,4,None,270.0,0.0,0.0,1889.5301320355334,2159.5301320355334,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNSW_WN3_WIND,5,None,723.52,0.0,0.0,2675.343022759954,3398.8630227599533,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_WN9_WIND,6,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_WACT_WIND,7,None,1588.21,0.0,0.0,1411.79,3000.0,57591.97803148595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV3_WIND,8,None,2360.0,0.0,0.0,0.0,2360.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV4_WIND,8,None,2000.0,0.0,0.0,1248.363818897947,3248.363818897947,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV5_WIND,8,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIC_WV7_WIND,8,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_WS1_WIND,9,None,392.2932876,0.0,0.0,0.0,392.2932876,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_WS3_WIND,9,None,1801.322991,0.0,0.0,45.65167015855119,1846.974661158551,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_WS4_WIND,9,None,566.3837214,0.0,0.0,0.0,566.3837214,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_WT1_WIND,10,None,168.0,0.0,0.0,0.0,168.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_WT2_WIND,10,None,393.6,0.0,0.0,0.0,393.6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_WT3_WIND,10,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_BATTERY,1,None,52.0,0.0,0.0,0.0,52.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0
GG_BATTERY,2,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_BATTERY,3,None,200.0,0.0,0.0,0.0,200.0,0.0,350.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0
NNSW_BATTERY,4,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNSW_BATTERY,5,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_BATTERY,6,None,50.0,0.0,0.0,0.0,50.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0
SNSW_BATTERY,7,None,310.32,0.0,0.0,0.0,310.32,0.0,570.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0
VIC_BATTERY,8,None,580.4,0.0,0.0,0.0,580.4,0.0,736.0,0.0,0.0,736.0,0.0,0.0,0.0,0.0
SA_BATTERY,9,None,512.43,0.0,0.0,0.0,512.43,0.0,604.08,0.0,0.0,604.08,0.0,0.0,0.0,0.0
TAS_BATTERY,10,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_PH,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GG_PH,2,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQ_PH,3,None,570.0,0.0,0.0,0.0,570.0,-0.0,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0
NNSW_PH,4,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNSW_PH,5,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNW_PH,6,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_PH,7,None,250.0,0.0,0.0,0.0,250.0,-0.0,9680.0,0.0,0.0,9680.0,0.0,0.0,0.0,0.0
VIC_PH,8,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA_PH,9,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_PH,10,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNQ_PH_NEW,1,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNSW_PH_SNOWY,7,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS_PH_NEW,10,None,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,n/a,n/a,62224.57531539,3948.9081034181368,0.0,25678.52216682593,83954.18937879778,n/a,18119.08,0.0,0.0,18119.08,0.0,0.0,0.0,0.0
